input_seq,output_seq,text,consistency,metrics
"[0.1222222222222222, 0.1931330472103004, 0.1847826086956521, 0.2206235011990407, 0.1763157894736842, 0.2203389830508474, 0.1938461538461538, 0.1551724137931034, 0.1336032388663967, 0.1987951807228915, 0.2736486486486486, 0.2083333333333333, 0.2395833333333333, 0.2350993377483443]","[0.2639751552795031, 0.1438127090301003, 0.1574468085106383]","Over the past [redacted]weeks, national surveillance summaries and sentinel site reports across Africa have indicated a rising trend in syndromic respiratory activity. This upward momentum has recently given way to a broadly unchanged pattern in the most recent reporting period. Regional heterogeneity has been observed, with varying intensities noted across West, East, Central, Southern, and North Africa, influenced by seasonal factors and domestic mobility. Co-circulation with other common respiratory pathogens has been frequently reported in these surveillance updates. Public health guidance and vaccination efforts have remained in effect. While reporting cadence and data completeness have been affected by known logistical lags and access constraints in some areas, the overall trajectory has shifted from its previous increase to a stable phase, with early indications now pointing to a declining trend.",1,"{'past': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.698847820074784}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.8499952535900318, 'r2_linear': 0.27750806887058743, 'diff_z': 1.0231157969564202}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.9829090806165497}, 'future': {'direction': 'falling', 'severity': 'pronounced', 'slope_z': -2.6670019254565562}}"
"[0.1847826086956521, 0.2206235011990407, 0.1763157894736842, 0.2203389830508474, 0.1938461538461538, 0.1551724137931034, 0.1336032388663967, 0.1987951807228915, 0.2736486486486486, 0.2083333333333333, 0.2395833333333333, 0.2350993377483443, 0.2639751552795031, 0.1438127090301003]","[0.1574468085106383, 0.1241830065359477, 0.1504065040650406]","Over the past [redacted]weeks, national surveillance summaries and sentinel site reports from across Africa have indicated a steady trend in syndromic respiratory activity. This activity has shown regional heterogeneity, with variations observed between West, East, Central, Southern, and North Africa, influenced by seasonal factors and established public health measures. Recently, a downward shift has been observed, with activity now declining. This easing back has occurred amid the noted co-circulation of other respiratory pathogens and has been captured despite known reporting lags and some regional access constraints. Current surveillance data, accounting for reporting cadence, indicates this activity has now stabilized and is broadly unchanged in its most recent assessment.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.7219388494767973}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9124794360997102, 'r2_linear': 0.05677246924375601, 'diff_z': 1.0609883287028712}, 'near_term': {'direction': 'falling', 'severity': 'moderate', 'delta_z': -1.6128885983202528}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.1615629009039775}}"
"[0.1763157894736842, 0.2203389830508474, 0.1938461538461538, 0.1551724137931034, 0.1336032388663967, 0.1987951807228915, 0.2736486486486486, 0.2083333333333333, 0.2395833333333333, 0.2350993377483443, 0.2639751552795031, 0.1438127090301003, 0.1574468085106383, 0.1241830065359477]","[0.1504065040650406, 0.2411764705882353, 0.1464435146443514]","Over the past fourteen weeks, national surveillance summaries and sentinel site reports across Africa have indicated a broadly unchanged level of syndromic respiratory activity. This stable trend has been observed despite regional heterogeneity, with consistent reporting from West, East, Central, Southern, and North African regions. The period has coincided with typical seasonal patterns and established mobility levels, while public health guidance and vaccination programs have remained in effect. Co-circulation of other common respiratory pathogens has also been noted in surveillance reports. While reporting cadence and occasional access constraints have caused some data lags, the overall picture from available data has been one of stable activity, with no significant shift observed in the near term.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.2377849018441193}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7784601974587312, 'r2_linear': 0.008891673643012243, 'diff_z': 0.7362753168117318}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.6326321734149314}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.06680652805682755}}"
"[0.1938461538461538, 0.1551724137931034, 0.1336032388663967, 0.1987951807228915, 0.2736486486486486, 0.2083333333333333, 0.2395833333333333, 0.2350993377483443, 0.2639751552795031, 0.1438127090301003, 0.1574468085106383, 0.1241830065359477, 0.1504065040650406, 0.2411764705882353]","[0.1464435146443514, 0.2152777777777778, 0.2685714285714285]","Over the past [redacted]weeks, syndromic surveillance systems across Africa have reported a steady level of respiratory illness activity, with national summaries and sentinel site reports indicating a broadly unchanged trend. This stable pattern has been observed despite regional heterogeneity, where some areas have experienced co-circulation of other respiratory pathogens and varying seasonal influences such as rainy periods. Recent data completeness has been affected by known reporting lags and, in some locations, access constraints. While the overall activity has remained little changed, current surveillance data now show an upward momentum in reported cases. Public health guidance and vaccination efforts, where already in effect, continue to be implemented in response to the observed activity.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.13038215243148937}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7449124999909098, 'r2_linear': 0.0029370747633288286, 'diff_z': 0.723357643227315}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.5844195000769473}, 'future': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.8696227935380745}}"
"[0.1336032388663967, 0.1987951807228915, 0.2736486486486486, 0.2083333333333333, 0.2395833333333333, 0.2350993377483443, 0.2639751552795031, 0.1438127090301003, 0.1574468085106383, 0.1241830065359477, 0.1504065040650406, 0.2411764705882353, 0.1464435146443514, 0.2152777777777778]","[0.2685714285714285, 0.1675675675675675, 0.1321428571428571]","Over the past fourteen weeks, national surveillance summaries and sentinel site reports across Africa have indicated a steady level of syndromic respiratory activity. This broadly unchanged trend has been observed despite regional heterogeneity, with variations noted between West, East, Central, Southern, and North Africa. The stable pattern has persisted through seasonal shifts and established travel periods, with public health guidance and vaccination efforts continuing in many areas. Co-circulation of other common respiratory pathogens has been a consistent feature in reports. While data completeness and reporting cadence have varied, sometimes affected by local access constraints, the overall activity has remained little changed. Recent analyses of this stable period now suggest the onset of a declining trend in reported cases.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.44335076323037703}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.6597425463267079, 'r2_linear': 0.041615248512029135, 'diff_z': 0.7500655135751324}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.15679049010049045}, 'future': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.8538327675680006}}"
"[0.2736486486486486, 0.2083333333333333, 0.2395833333333333, 0.2350993377483443, 0.2639751552795031, 0.1438127090301003, 0.1574468085106383, 0.1241830065359477, 0.1504065040650406, 0.2411764705882353, 0.1464435146443514, 0.2152777777777778, 0.2685714285714285, 0.1675675675675675]","[0.1321428571428571, 0.1116279069767441, 0.0539419087136929]","Over the past [redacted]weeks, national surveillance summaries and sentinel site reports from across Africa have indicated a steady level of syndromic respiratory activity. This period has been characterized by regional heterogeneity, with variations observed between West, East, Central, Southern, and North Africa, influenced by seasonal factors and established travel patterns. Co-circulation of other respiratory pathogens has been noted in some areas. Recently, a downward shift in activity has been observed, with reports now declining. This easing back has occurred against a backdrop of ongoing public health guidance and vaccination efforts, though reporting cadence and data completeness have been affected by known logistical lags and access constraints in certain regions. The overall situation has now returned to a broadly unchanged state.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.6090063296882495}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.6139433793533384, 'r2_linear': 0.08643562719201736, 'diff_z': 0.712878934942183}, 'near_term': {'direction': 'falling', 'severity': 'moderate', 'delta_z': -1.4929994691734563}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.9902681999087602}}"
"[0.2395833333333333, 0.2350993377483443, 0.2639751552795031, 0.1438127090301003, 0.1574468085106383, 0.1241830065359477, 0.1504065040650406, 0.2411764705882353, 0.1464435146443514, 0.2152777777777778, 0.2685714285714285, 0.1675675675675675, 0.1321428571428571, 0.1116279069767441]","[0.0539419087136929, 0.0, 0.0298507462686567]","Over the past [redacted]weeks, national surveillance summaries across Africa have shown a rising trend in syndromic respiratory activity. This upward movement has been observed with elevated momentum in the most recent reports, continuing the pattern of increasing case detections. Regional heterogeneity is noted, with varying intensities reported from sentinel sites in West, East, Central, Southern, and North Africa. The co-circulation of other common respiratory pathogens has been frequently reported alongside this activity. While seasonal factors and population mobility are understood influences, reporting cadence and data completeness have been affected by known logistical lags and access constraints in certain areas. Public health guidance and vaccination efforts have remained in effect. Current observations indicate the overall trend has now stabilized and is broadly unchanged from its recent peak.",0,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.0126010838020088}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7459302210565277, 'r2_linear': 0.1505217605421234, 'diff_z': 0.8040739354359021}, 'near_term': {'direction': 'falling', 'severity': 'moderate', 'delta_z': -1.6511058045406546}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.3643191864222173}}"
"[0.2639751552795031, 0.1438127090301003, 0.1574468085106383, 0.1241830065359477, 0.1504065040650406, 0.2411764705882353, 0.1464435146443514, 0.2152777777777778, 0.2685714285714285, 0.1675675675675675, 0.1321428571428571, 0.1116279069767441, 0.0539419087136929, 0.0]","[0.0298507462686567, 0.0394736842105263, 0.0424528301886792]","Over the past [redacted]weeks, national surveillance summaries across Africa have shown a declining trend in reported syndromic respiratory activity. This downward movement has recently stabilized, with current levels appearing broadly unchanged. Regional heterogeneity persists, with variations observed between West, East, Central, Southern, and North Africa, influenced by seasonal factors and local reporting cadence. Co-circulation of other common respiratory pathogens has been noted in some areas. Public health guidance and vaccination efforts have remained in effect throughout this period. While data completeness has been affected by known reporting lags and occasional access constraints, the overall picture from sentinel sites indicates a transition from a period of easing back to a currently stable situation.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.7865546958902951}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.8325252547743306, 'r2_linear': 0.30690170015323515, 'diff_z': 0.8152260455623831}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.24695710868867857}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.17356533113346873}}"
"[0.1574468085106383, 0.1241830065359477, 0.1504065040650406, 0.2411764705882353, 0.1464435146443514, 0.2152777777777778, 0.2685714285714285, 0.1675675675675675, 0.1321428571428571, 0.1116279069767441, 0.0539419087136929, 0.0, 0.0298507462686567, 0.0394736842105263]","[0.0424528301886792, 0.0331753554502369, 0.0787037037037037]","Over the past [redacted]weeks, national surveillance summaries and sentinel site reports across Africa have indicated a rising trajectory in syndromic respiratory activity. This upward trend has recently stabilized, with the overall activity level now appearing broadly unchanged. Regional heterogeneity has been observed, with varying intensities reported across West, East, Central, Southern, and North Africa, influenced by seasonal factors and local mobility patterns. Co-circulation of other respiratory pathogens has been noted in some areas. Public health guidance and vaccination efforts have remained in effect. While reporting cadence and data completeness have varied, and some access constraints have been noted, the current assessment indicates a steady national picture with no immediate sign of a significant shift.",0,"{'past': {'direction': 'falling', 'severity': 'pronounced', 'slope_z': -2.1293839514074717}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7455896602826093, 'r2_linear': 0.4395519567626476, 'diff_z': 0.6719825521234534}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.3666302831142618}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.4690412417085911}}"
"[0.1504065040650406, 0.2411764705882353, 0.1464435146443514, 0.2152777777777778, 0.2685714285714285, 0.1675675675675675, 0.1321428571428571, 0.1116279069767441, 0.0539419087136929, 0.0, 0.0298507462686567, 0.0394736842105263, 0.0424528301886792, 0.0331753554502369]","[0.0787037037037037, 0.0355555555555555, 0.0730994152046783]","Over the past [redacted]weeks, national surveillance summaries across Africa have shown a declining trend in reported syndromic respiratory activity. This downward movement has recently stabilized, with current levels appearing broadly unchanged. Regional heterogeneity persists, with variations observed between West, East, Central, Southern, and North Africa, influenced by seasonal factors and established public health measures. Sentinel site reports, while subject to typical reporting cadence and occasional data lags, consistently indicate a co-circulation of other common respiratory pathogens. The overall situation has remained stable, with no significant shifts noted in the most recent data, despite known access constraints in some areas. The observed activity is now holding steady.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.8277433122773303}, 'fluctuation': {'volatility_level': 'low', 'smoothness': 'mixed', 'vol_z': 0.3983182497315293, 'r2_linear': 0.6693764569474869, 'diff_z': 0.40260427654288744}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.20075493200231886}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.0467120804418676}}"
"[0.1464435146443514, 0.2152777777777778, 0.2685714285714285, 0.1675675675675675, 0.1321428571428571, 0.1116279069767441, 0.0539419087136929, 0.0, 0.0298507462686567, 0.0394736842105263, 0.0424528301886792, 0.0331753554502369, 0.0787037037037037, 0.0355555555555555]","[0.0730994152046783, 0.0753768844221105, 0.0300429184549356]","Over the past [redacted]weeks, national surveillance summaries across Africa have shown a clear downward trend in reported syndromic respiratory activity. This overall decline has recently given way to a broadly unchanged pattern in the near term, with current activity appearing stable. Regional heterogeneity persists, with variations observed between West, East, Central, Southern, and North Africa, influenced by seasonal factors and local public health measures already in effect. Sentinel site reports continue to note the co-circulation of other common respiratory pathogens. While reporting cadence and data completeness vary, and some access constraints have been noted, the latest consolidated observations indicate a flat trajectory for this syndromic activity, with no significant shifts currently being reported.",1,"{'past': {'direction': 'falling', 'severity': 'pronounced', 'slope_z': -2.4934148802395977}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.6341925692387933, 'r2_linear': 0.597799785116695, 'diff_z': 0.5320726908605758}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.13494508507491895}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.5607531047448696}}"
"[0.2685714285714285, 0.1675675675675675, 0.1321428571428571, 0.1116279069767441, 0.0539419087136929, 0.0, 0.0298507462686567, 0.0394736842105263, 0.0424528301886792, 0.0331753554502369, 0.0787037037037037, 0.0355555555555555, 0.0730994152046783, 0.0753768844221105]","[0.0300429184549356, 0.030379746835443, 0.0130151843817787]","Over the past [redacted]weeks, national surveillance summaries across Africa have shown a clear downward trend in reported syndromic respiratory activity. This overall decline has recently transitioned to a broadly unchanged pattern, with current levels stabilizing. The situation remains stable across most regions, though some heterogeneity has been noted between West, East, and Southern African reports. This observed activity has occurred against a backdrop of seasonal weather patterns and continued public adherence to existing health guidance. Co-circulation of other common respiratory pathogens has been noted in some areas, while reporting cadence has been generally consistent. The overall picture is one of a settled and steady respiratory situation across the continent.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.9542456705358187}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7954754177705627, 'r2_linear': 0.3672188597139193, 'diff_z': 0.5114104153876102}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.5460983101126877}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.2522419753083833}}"
"[0.1321428571428571, 0.1116279069767441, 0.0539419087136929, 0.0, 0.0298507462686567, 0.0394736842105263, 0.0424528301886792, 0.0331753554502369, 0.0787037037037037, 0.0355555555555555, 0.0730994152046783, 0.0753768844221105, 0.0300429184549356, 0.030379746835443]","[0.0130151843817787, 0.0275862068965517, 0.0269541778975741]","Over the past [redacted]weeks, surveillance summaries from across Africa have shown a clear downward trend in reported syndromic respiratory activity. This overall decline has recently transitioned to a broadly unchanged pattern, with current levels stabilizing across many reporting regions. National and sentinel site data indicate this steady state has persisted, with regional heterogeneity observed between West, East, Central, Southern, and North Africa. The observed easing back in activity has coincided with typical seasonal patterns and ongoing public health measures. While reporting cadence and occasional access constraints are noted factors, the co-circulation of other respiratory pathogens has been mentioned in some areas. The overall situation has remained stable, with no significant shifts in the near-term data.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.143993896056151}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9349659581000638, 'r2_linear': 0.12583865719591458, 'diff_z': 0.7997943236760602}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.6605885715497009}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.4047803077880153}}"
"[0.0539419087136929, 0.0, 0.0298507462686567, 0.0394736842105263, 0.0424528301886792, 0.0331753554502369, 0.0787037037037037, 0.0355555555555555, 0.0730994152046783, 0.0753768844221105, 0.0300429184549356, 0.030379746835443, 0.0130151843817787, 0.0275862068965517]","[0.0269541778975741, 0.0271493212669683, 0.0454545454545454]","Over the past fourteen weeks, national surveillance summaries and sentinel site reports across Africa have indicated a broadly unchanged level of syndromic respiratory activity. This stable trend has been observed despite regional heterogeneity, with consistent reporting from West, East, Central, Southern, and North African regions. The period has coincided with seasonal transitions and typical mobility patterns, while public health guidance and vaccination efforts have remained in effect. Co-circulation of other common respiratory pathogens has been noted in some areas, though overall activity has been little changed. While reporting cadence and occasional access constraints have introduced some variability into the data, the general assessment from available information confirms a steady and stable situation across the continent.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.02507462174014942}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9999697717742277, 'r2_linear': 6.0455592800878755e-05, 'diff_z': 1.0811849899166206}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.429431656099313}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.8340276590414168}}"
"[0.0298507462686567, 0.0394736842105263, 0.0424528301886792, 0.0331753554502369, 0.0787037037037037, 0.0355555555555555, 0.0730994152046783, 0.0753768844221105, 0.0300429184549356, 0.030379746835443, 0.0130151843817787, 0.0275862068965517, 0.0269541778975741, 0.0271493212669683]","[0.0454545454545454, 0.0504201680672268, 0.0673575129533678]","Over the past [redacted]weeks, syndromic surveillance reports from across Africa have indicated a clear pattern in respiratory illness activity. National surveillance summaries initially showed a rising trend, with elevated momentum observed in many sentinel site reports. This upward movement was noted amidst regional heterogeneity, with varying intensities reported across West, East, Central, Southern, and North Africa, and occurred during a period of typical seasonal transitions and population mobility. However, recent data has shown a distinct shift, with activity now declining. This downward movement coincides with the continued co-circulation of other common respiratory pathogens and the ongoing implementation of public health guidance. While reporting cadence and occasional access constraints have caused some data lags, the overall observed trajectory has moved from increasing to falling.",0,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.0208576652668016}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9485743161657879, 'r2_linear': 0.1002067667849511, 'diff_z': 0.8937576403736934}, 'near_term': {'direction': 'rising', 'severity': 'moderate', 'delta_z': 1.380222869344782}, 'future': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.1122164176987142}}"
"[0.0424528301886792, 0.0331753554502369, 0.0787037037037037, 0.0355555555555555, 0.0730994152046783, 0.0753768844221105, 0.0300429184549356, 0.030379746835443, 0.0130151843817787, 0.0275862068965517, 0.0269541778975741, 0.0271493212669683, 0.0454545454545454, 0.0504201680672268]","[0.0673575129533678, 0.0788732394366197, 0.1825]","Over the past [redacted]weeks, syndromic surveillance reports from across Africa have shown a notable shift in respiratory illness activity. Following a period of declining reports, a clear upward trend has recently emerged. This rising activity is being observed with regional heterogeneity, as national surveillance summaries and sentinel site reports indicate varying intensities across West, East, Central, Southern, and North Africa. The co-circulation of multiple respiratory pathogens has been noted in several areas. This increase coincides with typical seasonal factors, including specific rainy or dry periods and changes in population mobility. While existing public health guidance and vaccination efforts continue, some regions face reporting challenges due to data lags and access constraints, which can affect the completeness of the available picture. The overall momentum for respiratory syndromes is now moving higher.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.0178304706363128}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9488870571918914, 'r2_linear': 0.09961335276868244, 'diff_z': 0.9376772485128596}, 'near_term': {'direction': 'rising', 'severity': 'pronounced', 'delta_z': 3.4902396491071555}, 'future': {'direction': 'rising', 'severity': 'pronounced', 'slope_z': 5.860890858684195}}"
"[0.0787037037037037, 0.0355555555555555, 0.0730994152046783, 0.0753768844221105, 0.0300429184549356, 0.030379746835443, 0.0130151843817787, 0.0275862068965517, 0.0269541778975741, 0.0271493212669683, 0.0454545454545454, 0.0504201680672268, 0.0673575129533678, 0.0788732394366197]","[0.1825, 0.2576112412177986, 0.2224770642201834]","Over the past [redacted]weeks, syndromic surveillance systems across Africa have reported a steady level of respiratory illness activity. This stable national picture, however, has recently shifted, with a rising number of cases now being observed. The upward trend is noted amid regional heterogeneity, with variations in intensity reported across West, East, Central, Southern, and North Africa. This increasing activity coincides with seasonal factors, including specific rainy and dry periods, and patterns of population mobility. National public health guidance remains in effect, and surveillance reports continue to mention the co-circulation of other common respiratory pathogens. While reporting cadence and data completeness vary, the overall momentum in syndromic reports has moved higher, indicating elevated respiratory activity across the continent.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.09191250149093082}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9995937680232081, 'r2_linear': 0.0008122989831255145, 'diff_z': 0.7353783780160129}, 'near_term': {'direction': 'rising', 'severity': 'pronounced', 'delta_z': 6.966620418730115}, 'future': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.7931917947834957}}"
"[0.0730994152046783, 0.0753768844221105, 0.0300429184549356, 0.030379746835443, 0.0130151843817787, 0.0275862068965517, 0.0269541778975741, 0.0271493212669683, 0.0454545454545454, 0.0504201680672268, 0.0673575129533678, 0.0788732394366197, 0.1825, 0.2576112412177986]","[0.2224770642201834, 0.3512195121951219, 0.3482309124767225]","Over the past [redacted]weeks, national surveillance summaries across Africa have reported a rising trajectory in syndromic respiratory activity. This upward trend has been observed with elevated momentum in the most recent reporting period, continuing the pattern of increasing case detections. Regional heterogeneity is noted, with some areas in West and East Africa showing more pronounced increases, while reporting from other regions has been affected by known data lags and access constraints. The co-circulation of other common respiratory pathogens has been frequently mentioned in sentinel site reports. Public health guidance and existing vaccination efforts have remained in effect. The overall situation reflects a sustained upward movement in reported activity, consistent with seasonal patterns and population mobility during this period.",1,"{'past': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.9569770641232433}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7948294912807274, 'r2_linear': 0.36824607978163637, 'diff_z': 0.3630311248705884}, 'near_term': {'direction': 'rising', 'severity': 'pronounced', 'delta_z': 2.037078471324997}, 'future': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.9072458268209156}}"
"[0.0300429184549356, 0.030379746835443, 0.0130151843817787, 0.0275862068965517, 0.0269541778975741, 0.0271493212669683, 0.0454545454545454, 0.0504201680672268, 0.0673575129533678, 0.0788732394366197, 0.1825, 0.2576112412177986, 0.2224770642201834, 0.3512195121951219]","[0.3482309124767225, 0.276083467094703, 0.3775510204081632]","Over the past [redacted]weeks, national surveillance summaries and sentinel site reports across Africa have indicated a rising trend in syndromic respiratory activity. This upward momentum has recently stabilized, with the overall level now appearing broadly unchanged. Regional heterogeneity has been observed, with varying intensities reported across West, East, Central, Southern, and North Africa, influenced by seasonal factors and population mobility. Co-circulation of other respiratory pathogens has been noted in some areas. Public health guidance and vaccination efforts have remained in effect. While reporting cadence and data completeness have varied, and some access constraints have been noted, the near-term picture has been one of stable activity, continuing the pattern observed after the initial increase.",1,"{'past': {'direction': 'rising', 'severity': 'pronounced', 'slope_z': 2.750040387029031}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'mixed', 'vol_z': 0.522317125662479, 'r2_linear': 0.727184820236233, 'diff_z': 0.3177661659128518}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.5494491690675064}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.28336310913135243}}"
"[0.0130151843817787, 0.0275862068965517, 0.0269541778975741, 0.0271493212669683, 0.0454545454545454, 0.0504201680672268, 0.0673575129533678, 0.0788732394366197, 0.1825, 0.2576112412177986, 0.2224770642201834, 0.3512195121951219, 0.3482309124767225, 0.276083467094703]","[0.3775510204081632, 0.3338735818476499, 0.3168316831683168]","Over the past [redacted]weeks, national surveillance summaries and sentinel site reports from across Africa have indicated a rising trend in syndromic respiratory activity. This upward momentum has recently stabilized, with the overall activity level now appearing broadly unchanged. Regional heterogeneity has been observed, with variations noted between West, East, Central, Southern, and North Africa, influenced by seasonal factors and population mobility. Reports frequently mention the co-circulation of other respiratory pathogens. While vaccination campaigns and public health guidance have been in effect, some areas have experienced access constraints affecting reporting cadence and data completeness. The current situation is stable, with no significant shift in the observed trajectory.",1,"{'past': {'direction': 'rising', 'severity': 'pronounced', 'slope_z': 2.9688609772369334}, 'fluctuation': {'volatility_level': 'low', 'smoothness': 'mixed', 'vol_z': 0.39049580142386187, 'r2_linear': 0.8475130290685697, 'diff_z': 0.3051389134299681}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.14377620095647672}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.49675261462668313}}"
"[0.0269541778975741, 0.0271493212669683, 0.0454545454545454, 0.0504201680672268, 0.0673575129533678, 0.0788732394366197, 0.1825, 0.2576112412177986, 0.2224770642201834, 0.3512195121951219, 0.3482309124767225, 0.276083467094703, 0.3775510204081632, 0.3338735818476499]","[0.3168316831683168, 0.2538461538461538, 0.2874531835205992]","Over the past [redacted]weeks, national surveillance summaries and sentinel site reports from across Africa have indicated a rising trend in syndromic respiratory activity. This upward movement has been observed with regional heterogeneity, as reports from West, East, Central, Southern, and North Africa have shown varying intensities. The increasing momentum has recently given way to a broadly unchanged pattern in the most recent reporting period. This stabilization coincides with typical seasonal factors, ongoing public health guidance, and the noted co-circulation of other respiratory pathogens. While reporting cadence and data completeness vary, and some access constraints have been noted, the overall activity has transitioned from its previous increase to a currently stable state.",1,"{'past': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.911509956122385}, 'fluctuation': {'volatility_level': 'low', 'smoothness': 'smooth', 'vol_z': 0.21331858037884155, 'r2_linear': 0.8853316483554038, 'diff_z': 0.22714139958516466}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.207124453133308}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.14109934634731666}}"
"[0.0454545454545454, 0.0504201680672268, 0.0673575129533678, 0.0788732394366197, 0.1825, 0.2576112412177986, 0.2224770642201834, 0.3512195121951219, 0.3482309124767225, 0.276083467094703, 0.3775510204081632, 0.3338735818476499, 0.3168316831683168, 0.2538461538461538]","[0.2874531835205992, 0.2432950191570881, 0.4004171011470281]","Over the past [redacted]weeks, national surveillance summaries and sentinel site reports across Africa have indicated a rising trend in syndromic respiratory activity. This upward momentum has recently given way to a broadly unchanged pattern in the most recent reporting period. Regional heterogeneity has been observed, with varying intensities noted between West, East, Central, Southern, and North Africa, often coinciding with seasonal shifts and travel patterns. Co-circulation of other respiratory pathogens has been frequently reported alongside existing public health guidance. While reporting cadence and data completeness have been affected by known lags and occasional access constraints, the overall activity level has stabilized and is now holding steady.",1,"{'past': {'direction': 'rising', 'severity': 'pronounced', 'slope_z': 2.483899506719806}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'mixed', 'vol_z': 0.5043800936552536, 'r2_linear': 0.6998752514093596, 'diff_z': 0.4112727707865043}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.07012842901598232}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.8929904923412577}}"
