input_seq,output_seq,text,consistency,metrics
"[5.3, 4.8, 4.6, 5.8, 5.7, 5.3, 5.7, 5.5, 6.2, 6.7, 9.0, 9.1, 9.1, 8.6]","[8.3, 9.1, 8.7]","Over the past fourteen months, the U.S. unemployment situation has followed a clear upward trajectory, a trend that has been widely documented across various economic reports. This rising condition has recently stabilized, with the overall labor market now appearing broadly unchanged in the near term. Official data have consistently shown distinct patterns across racial groups, with some groups historically experiencing higher unemployment levels than others. These reported differences have persisted even as the broader national trend has shifted from increasing to its current steady state. The observed conditions reflect the complex interplay of previously reported sectoral shifts in hiring and layoffs, the effects of implemented policy measures, and documented supply chain constraints. The labor market's current stability suggests a pause in the previous period of firming joblessness.",1,"{'past': {'direction': 'rising', 'severity': 'pronounced', 'slope_z': 2.8438144645211185}, 'fluctuation': {'volatility_level': 'low', 'smoothness': 'mixed', 'vol_z': 0.47156850503303754, 'r2_linear': 0.7776231450606365, 'diff_z': 0.3384844786059687}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.14461073968611757}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.2479041251758297}}"
"[4.6, 5.8, 5.7, 5.3, 5.7, 5.5, 6.2, 6.7, 9.0, 9.1, 9.1, 8.6, 8.3, 9.1]","[8.7, 8.2, 8.1]","Over the past fourteen months, U.S. unemployment conditions have followed a clear upward trajectory, a trend documented across multiple official releases. This rising pattern has been observed alongside previously reported sectoral shifts in labor demand and other resolved economic disruptions. More recently, the overall unemployment situation has stabilized, remaining broadly unchanged in the near term. Analysis of the data as structured by official reporting shows that these conditions have not been uniform across racial groups, with differences in unemployment levels consistently observed. These reported disparities have persisted throughout the period of increasing joblessness and have continued into the current period of stability. The labor market has shown little change from these established patterns in the latest data, maintaining the steady conditions now in place.",1,"{'past': {'direction': 'rising', 'severity': 'pronounced', 'slope_z': 2.141668754375065}, 'fluctuation': {'volatility_level': 'low', 'smoothness': 'mixed', 'vol_z': 0.32598189813736206, 'r2_linear': 0.8058382836321931, 'diff_z': 0.25941952287549674}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.14988683543917541}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.2697963037901119}}"
"[5.7, 5.3, 5.7, 5.5, 6.2, 6.7, 9.0, 9.1, 9.1, 8.6, 8.3, 9.1, 8.7, 8.2]","[8.1, 7.8, 7.8]","Over the past fourteen months, the U.S. unemployment situation has followed a clear upward trajectory, a trend that has been documented across various sectors and labor market conditions. This rising pattern has recently stabilized, with the overall measure now appearing broadly unchanged in the near term. Official reports have consistently highlighted significant differences in labor market outcomes across racial groups, with some groups experiencing a more pronounced increase in unemployment during the rising phase. These reported disparities have persisted even as the broader national figure has moved into a more steady state. The observed conditions reflect the complex interplay of previously reported hiring shifts, labor actions, and ongoing economic policies, all captured within the standard framework of government labor statistics.",1,"{'past': {'direction': 'rising', 'severity': 'pronounced', 'slope_z': 2.5695852534544046}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'mixed', 'vol_z': 0.5453398965431124, 'r2_linear': 0.6810008761170594, 'diff_z': 0.35235732009902815}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.49462365591365925}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.19354838709635885}}"
"[5.7, 5.5, 6.2, 6.7, 9.0, 9.1, 9.1, 8.6, 8.3, 9.1, 8.7, 8.2, 8.1, 7.8]","[7.8, 7.8, 8.8]","Over the past fourteen months, the U.S. labor market has experienced a rising trend in unemployment, a pattern observed across multiple sectors and influenced by documented shifts in labor demand, seasonal workforce adjustments, and other reported economic factors. This upward movement has recently stabilized, with conditions remaining broadly unchanged in the most recent period. Official reports have consistently highlighted differences across racial groups, with some groups experiencing a higher level of joblessness than others throughout this period. These reported disparities have persisted even as the overall unemployment situation has steadied. The available data, which accounts for typical survey variability and revisions, continues to show these distinct patterns among demographic segments without indicating a near-term shift from the current stable trend.",1,"{'past': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.9544133536097679}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7954358047887182, 'r2_linear': 0.3672818804591407, 'diff_z': 0.4123346211619602}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.0800052250015741}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.8000522500145445}}"
"[6.2, 6.7, 9.0, 9.1, 9.1, 8.6, 8.3, 9.1, 8.7, 8.2, 8.1, 7.8, 7.8, 7.8]","[8.8, 8.7, 8.1]","Over the past fourteen months, the U.S. unemployment situation has remained broadly unchanged, with conditions holding steady through documented seasonal hiring patterns, reported sectoral shifts, and observed supply chain dynamics. This overall stability has persisted into the most recent period, showing little change. The labor market's underlying stability is [redacted] to continue based on current conditions. Official reports continue to highlight differences in unemployment levels across racial groups, with the same relative patterns observed throughout this period. These reported disparities have remained a consistent feature of the labor landscape, reflecting ongoing differences as structured in government data releases. The overall picture is one of a stable labor market where the relative positions of demographic segments have been maintained.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.3911834903985411}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9926157884800788, 'r2_linear': 0.014713896457861919, 'diff_z': 0.5220923639113006}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.8581518165438625}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.8191449157906413}}"
"[9.0, 9.1, 9.1, 8.6, 8.3, 9.1, 8.7, 8.2, 8.1, 7.8, 7.8, 7.8, 8.8, 8.7]","[8.1, 7.4, 6.8]","Over the past fourteen months, U.S. unemployment has followed a declining trajectory, a trend that has continued in the most recent period. This sustained downward movement has been observed across the labor force, though official reports have consistently documented differences in conditions among racial groups. The unemployment rate for one major group has remained higher than that of another, a pattern that has persisted even as overall joblessness has eased. These reported disparities have been a feature of the labor market throughout this period of falling unemployment. The broader decline aligns with previously documented sectoral hiring, the resolution of labor disputes, and the ongoing effects of established economic policies.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.3061567088256536}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.6004878087525894, 'r2_linear': 0.3126838204402017, 'diff_z': 0.47272001946152037}, 'near_term': {'direction': 'falling', 'severity': 'moderate', 'delta_z': -1.4988683543901866}, 'future': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.9485288607043194}}"
"[9.1, 8.6, 8.3, 9.1, 8.7, 8.2, 8.1, 7.8, 7.8, 7.8, 8.8, 8.7, 8.1, 7.4]","[6.8, 8.0, 7.8]","Over the past fourteen months, U.S. unemployment conditions have followed a clear trajectory, moving higher before stabilizing recently. This upward trend has now given way to a period where the overall jobless picture has been broadly unchanged. The recent steadiness follows a period of rising unemployment influenced by documented sectoral shifts in labor demand, supply chain constraints, and typical seasonal workforce adjustments. Throughout this period, official reports have consistently highlighted differences in unemployment conditions across racial groups. The data has shown that the burden of joblessness has not been shared equally, with some groups experiencing more pronounced increases during the rising phase. These reported disparities have persisted even as the broader measure has entered its current stable phase, with the overall trend now appearing to be moving lower.",0,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.3746764050263447}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.6271819041335646, 'r2_linear': 0.3159749160548352, 'diff_z': 0.6110770983283074}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.7993964556747628}, 'future': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.49886835438794}}"
"[8.3, 9.1, 8.7, 8.2, 8.1, 7.8, 7.8, 7.8, 8.8, 8.7, 8.1, 7.4, 6.8, 8.0]","[7.8, 7.6, 7.4]","Over the past fourteen months, the U.S. unemployment situation has followed a clear downward trajectory, reflecting a sustained easing in labor market slack. This declining trend has recently stabilized, with conditions remaining broadly unchanged in the most recent period. The overall stability is [redacted] to persist in the near term. Throughout this period, official reports have consistently documented differences in unemployment conditions across racial groups. These observed patterns show that while all major groups have experienced the general downward movement, the level of unemployment has remained consistently higher for some groups compared to others, a disparity that has persisted even as the overall situation has steadied. This dynamic continues to be a feature of the labor market landscape as documented in government data releases.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.7522919144225486}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.8394980784449734, 'r2_linear': 0.2952429762849186, 'diff_z': 0.8348754691663697}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.3445517809258021}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.6891035618505721}}"
"[8.7, 8.2, 8.1, 7.8, 7.8, 7.8, 8.8, 8.7, 8.1, 7.4, 6.8, 8.0, 7.8, 7.6]","[7.4, 7.2, 7.4]","Over the past fourteen months, the U.S. unemployment situation has shown a clear declining trend, moving lower as labor demand has shifted across various sectors. This downward movement has recently stabilized, with conditions becoming broadly unchanged in the most recent period. The overall [redacted] appears steady, with no significant shift in the trajectory observed. Throughout this period, official reports have consistently documented differences in unemployment conditions across racial groups. These reported patterns show that while all groups have experienced the general easing, the level of unemployment has remained comparatively higher for some groups than for others, a disparity that has persisted even as the overall situation has improved. The labor market continues to reflect the influence of previously documented factors, including resolved labor actions and ongoing sectoral reallocation.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.5268734011364}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.8808135234882565, 'r2_linear': 0.22416753683742463, 'diff_z': 0.8132903423319737}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.8970838927540558}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.0}}"
"[8.1, 7.8, 7.8, 7.8, 8.8, 8.7, 8.1, 7.4, 6.8, 8.0, 7.8, 7.6, 7.4, 7.2]","[7.4, 7.4, 8.3]","Over the past fourteen months, the U.S. unemployment situation has followed a clear trajectory, with conditions first declining before stabilizing in the most recent period. This downward trend has been observed across the labor market, though official reports have consistently highlighted differences in outcomes among racial groups. The data has shown that while all groups have experienced the general easing, the level of unemployment for some groups has remained higher than for others, a pattern that has persisted even as the overall figure became broadly unchanged. The underlying data, which incorporates already documented sectoral shifts and labor market dynamics, now suggests an emerging upward movement in joblessness. This observed context, drawn from established surveys and reports, indicates a labor market that is no longer improving and has begun to show signs of a rising trend.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.5624572388859461}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.8747926884417778, 'r2_linear': 0.2347377522460532, 'diff_z': 0.7878114102021228}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.5797102829789218}, 'future': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.7391308489341533}}"
"[7.8, 7.8, 8.8, 8.7, 8.1, 7.4, 6.8, 8.0, 7.8, 7.6, 7.4, 7.2, 7.4, 7.4]","[8.3, 8.5, 7.9]","Over the past fourteen months, U.S. unemployment conditions have followed a clear trajectory, with joblessness first declining significantly before a recent shift. This downward trend has now reversed, with the unemployment rate moving higher in the most recent period. The overall [redacted] has since stabilized, with the rate appearing broadly unchanged in the latest data. Official reports have consistently documented differences across racial groups throughout this period, with the unemployment rate for one major group persistently higher than for another. These reported disparities have remained a feature of the labor market landscape, even as the broader measure has fluctuated. The observed patterns reflect the complex interplay of sectoral hiring shifts, documented labor actions, and ongoing economic adjustments.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.7952503938435969}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.8307246618375201, 'r2_linear': 0.30989653621250224, 'diff_z': 0.7570332986087926}, 'near_term': {'direction': 'rising', 'severity': 'moderate', 'delta_z': 1.7033249218697852}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.7570332986076577}}"
"[8.8, 8.7, 8.1, 7.4, 6.8, 8.0, 7.8, 7.6, 7.4, 7.2, 7.4, 7.4, 8.3, 8.5]","[7.9, 6.9, 6.4]","Over the past fourteen months, the U.S. unemployment situation has been broadly unchanged, reflecting a steady labor market. Recent months, however, have shown a clear downward shift in joblessness, a trend that has continued to ease. This decline has been observed across many sectors, influenced by previously documented hiring patterns and resolved supply chain conditions. Official reports continue to highlight persistent differences in unemployment levels across racial groups, with some groups historically experiencing higher rates than others. These reported disparities have remained a feature of the labor landscape throughout the period, even as the overall trend has moved lower. The data, shaped by standard survey methods and revisions, indicates a labor market where conditions are currently declining.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.718636571645202}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9748550916900685, 'r2_linear': 0.049657550202875655, 'diff_z': 0.7023555534256762}, 'near_term': {'direction': 'falling', 'severity': 'moderate', 'delta_z': -1.7227589046290186}, 'future': {'direction': 'falling', 'severity': 'pronounced', 'slope_z': -2.5841383569396497}}"
"[8.1, 7.4, 6.8, 8.0, 7.8, 7.6, 7.4, 7.2, 7.4, 7.4, 8.3, 8.5, 7.9, 6.9]","[6.4, 7.5, 7.0]","Over the past fourteen months, the U.S. unemployment situation has been broadly unchanged, reflecting a steady labor market. This period has been characterized by documented sectoral shifts in hiring and layoffs, alongside the typical effects of seasonal workforce adjustments and previously resolved labor actions. Recently, however, a clear downward shift has been observed, with unemployment conditions easing. Official reports continue to highlight persistent differences across racial groups, with the unemployment rate for one group consistently reported as higher than that of another, a pattern that has remained throughout this period. This recent decline in overall unemployment occurs even as underlying indicators suggest the potential for an upward movement in the future, a dynamic informed by observed supply chain constraints and the measured impact of existing policy programs on labor demand.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.24777211572560456}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.930123379950533, 'r2_linear': 0.0067769950305059945, 'diff_z': 0.919086309614688}, 'near_term': {'direction': 'falling', 'severity': 'moderate', 'delta_z': -1.5416931645149603}, 'future': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.1562698733844854}}"
"[6.8, 8.0, 7.8, 7.6, 7.4, 7.2, 7.4, 7.4, 8.3, 8.5, 7.9, 6.9, 6.4, 7.5]","[7.0, 6.8, 6.6]","Over the past fourteen months, the U.S. unemployment situation has remained broadly unchanged, with conditions stable across the observed period. This steady trend has persisted through documented shifts in sectoral hiring, previously reported labor actions, and known supply chain constraints. Official reports continue to show differences in unemployment levels across racial groups, with the established pattern showing one group consistently experiencing higher joblessness than another. These reported disparities have remained a stable feature of the labor market landscape, reflecting patterns structured in government data releases without significant recent alteration. The overall labor market picture is one of stability, with no major shifts in the near-term conditions or the underlying demographic composition of unemployment as captured by official surveys.",0,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.27461409492927596}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.9338172602302485, 'r2_linear': 0.008246925488533785, 'diff_z': 0.8431134493443225}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.22483025315848673}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.674490759474447}}"
"[7.8, 7.6, 7.4, 7.2, 7.4, 7.4, 8.3, 8.5, 7.9, 6.9, 6.4, 7.5, 7.0, 6.8]","[6.6, 6.4, 6.5]","Over the past fourteen months, U.S. unemployment has followed a declining trajectory, a trend that has continued in the most recent period. This downward movement has unfolded alongside documented shifts in sectoral labor demand, the resolution of certain labor actions, and the ongoing influence of established public programs. The overall easing has been observed across the workforce, though official reports continue to show differences in unemployment levels among racial groups. These reported patterns, a persistent feature of labor market releases, indicate that while all major groups have seen improvement, the pace and level of decline have not been uniform. The broader labor market condition now appears to be stabilizing, with the overall trend moving toward a more steady state following the period of consistent decline.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.2092655759166397}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.8526736521583737, 'r2_linear': 0.16205419726589632, 'diff_z': 0.7523166163380108}, 'near_term': {'direction': 'falling', 'severity': 'moderate', 'delta_z': -1.011736139213188}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.168622689868611}}"
"[7.4, 7.2, 7.4, 7.4, 8.3, 8.5, 7.9, 6.9, 6.4, 7.5, 7.0, 6.8, 6.6, 6.4]","[6.5, 6.0, 7.1]","Over the past fourteen months, the U.S. unemployment situation has followed a declining trajectory, a trend documented across numerous official labor reports. This downward movement has recently stabilized, with conditions remaining broadly unchanged in the most recent assessments. The overall labor market has been influenced by previously reported sectoral shifts in hiring and layoffs, alongside documented seasonal workforce adjustments and resolved labor actions. Official data, structured to track demographic differences, have consistently shown that the decline in unemployment has not been uniform across racial groups. The rates observed for some groups have been moving lower at a different pace than others, though these differentials have also shown signs of stabilizing in the near term. The broader context includes the ongoing effects of public programs and previously observed supply chain constraints, all contributing to the current steady state of the labor market.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.6744500759043621}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7800836727759288, 'r2_linear': 0.3070115369555355, 'diff_z': 0.6687258811894671}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.09992455695934266}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': 0.8993210126327617}}"
"[7.4, 7.4, 8.3, 8.5, 7.9, 6.9, 6.4, 7.5, 7.0, 6.8, 6.6, 6.4, 6.5, 6.0]","[7.1, 6.9, 6.6]","Over the past fourteen months, the U.S. unemployment situation has followed a clear downward trajectory, a trend documented across numerous official labor reports. This broad decline has recently stabilized, with conditions remaining broadly unchanged in the most recent period. The overall labor market has been influenced by previously reported sectoral shifts in hiring and layoffs, alongside documented seasonal workforce adjustments and resolved labor actions. Official data continue to show that the decline in unemployment has not been uniform across all demographic groups. Reported differences between racial groups, as structured in federal releases, have persisted throughout this period, with one group consistently experiencing higher unemployment than another, even as the overall trend moved lower. The current landscape appears stable, with no significant near-term shifts observed.",1,"{'past': {'direction': 'falling', 'severity': 'pronounced', 'slope_z': -2.412749802467161}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.6255814851817496, 'r2_linear': 0.5885261166011437, 'diff_z': 0.6226068549006324}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.7644228607391109}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.6744907594746736}}"
"[8.3, 8.5, 7.9, 6.9, 6.4, 7.5, 7.0, 6.8, 6.6, 6.4, 6.5, 6.0, 7.1, 6.9]","[6.6, 5.8, 5.5]","Over the past fourteen months, the U.S. unemployment situation has followed a declining trajectory, a trend that has recently stabilized and is broadly unchanged in the immediate term. This overall easing has been observed across the labor market, though official reports continue to document persistent differences among racial groups. The measured gaps in unemployment conditions between these groups have been a consistent feature of the data throughout this period, even as the broader trend has been downward. These reported patterns reflect the complex interplay of sectoral hiring shifts, documented labor market churn, and the ongoing effects of established economic policies. The overall labor market dynamic remains one of gradual improvement from previously higher levels of joblessness.",1,"{'past': {'direction': 'falling', 'severity': 'pronounced', 'slope_z': -2.2541973628730654}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7151246696842446, 'r2_linear': 0.4885967068076409, 'diff_z': 0.6886800453949773}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.9792169395459852}, 'future': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.5387694764270945}}"
"[7.9, 6.9, 6.4, 7.5, 7.0, 6.8, 6.6, 6.4, 6.5, 6.0, 7.1, 6.9, 6.6, 5.8]","[5.5, 6.2, 6.3]","Over the past fourteen months, U.S. unemployment has followed a clear downward trajectory, a trend documented across numerous official labor reports. This sustained decline has recently given way to a period of stability, with conditions remaining broadly unchanged in the most recent observations. However, the underlying data now suggests a nascent upward trend is beginning to take hold. Throughout this period, significant differences in unemployment conditions have persisted across racial groups, with official statistics consistently showing one group experiencing markedly higher rates than another. These reported disparities have remained a feature of the labor market landscape, even as the overall national figure has moved lower, stabilized, and now shows signs of increasing. The observed patterns reflect the complex interplay of sectoral shifts, documented labor actions, and established policy frameworks influencing the workforce.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.8863881947233605}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.8110735750302631, 'r2_linear': 0.3421596558853134, 'diff_z': 0.9722154542036371}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.8174348843801732}, 'future': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.5091105557765165}}"
"[6.4, 7.5, 7.0, 6.8, 6.6, 6.4, 6.5, 6.0, 7.1, 6.9, 6.6, 5.8, 5.5, 6.2]","[6.3, 5.9, 5.8]","Over the past fourteen months, the U.S. unemployment situation has followed a clear downward trajectory, reflecting a sustained period of labor market improvement. This declining trend has recently stabilized, with conditions remaining broadly unchanged in the most recent period. The overall labor market has been shaped by previously documented sectoral shifts in hiring and layoffs, alongside resolved seasonal and logistical factors. Official reports continue to highlight persistent differences in unemployment conditions across racial groups, with the relative gaps between these groups remaining a stable feature of the data. These observed disparities have been consistently recorded within the established structure of government labor statistics, without significant recent alteration to the established pattern. The overall picture is one of a labor market that has eased considerably from higher levels and is now holding steady.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.8555378444339634}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.8103650626286617, 'r2_linear': 0.33516504596514807, 'diff_z': 0.9190863096146877}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.3211860759406174}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.9635582278204051}}"
"[7.0, 6.8, 6.6, 6.4, 6.5, 6.0, 7.1, 6.9, 6.6, 5.8, 5.5, 6.2, 6.3, 5.9]","[5.8, 5.4, 5.6]","Over the past fourteen months, the U.S. unemployment situation has followed a clear downward trajectory, reflecting a sustained period of easing joblessness. This declining trend has recently stabilized, with conditions remaining broadly unchanged in the most recent period. The labor market has been shaped by previously documented factors including sectoral hiring shifts, resolved labor actions, and ongoing supply chain adjustments. Official reports continue to highlight distinct patterns across racial groups, with unemployment for some groups falling more significantly than others over the observed period. These reported differences in labor market outcomes have persisted even as the overall situation has moved to a more stable footing, with no single demographic segment's experience fully mirroring the aggregate trend. The current landscape suggests a labor market that is little changed from its recent, improved level.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.5224219999587973}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.6183585949129758, 'r2_linear': 0.3682277454091657, 'diff_z': 0.661519783331699}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.8993210126339454}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.3372453797372235}}"
"[6.6, 6.4, 6.5, 6.0, 7.1, 6.9, 6.6, 5.8, 5.5, 6.2, 6.3, 5.9, 5.8, 5.4]","[5.6, 5.7, 6.4]","Over the past fourteen months, the U.S. unemployment situation has followed a clear trajectory, moving from a period of consistent decline to its current state. The overall trend had been one of falling joblessness, reflecting shifts in labor demand across various sectors and the resolution of prior disruptions. More recently, conditions have stabilized, with the unemployment measure remaining broadly unchanged. This period of steadiness has coincided with ongoing, officially reported differences in employment outcomes among racial groups, where certain segments have continued to experience higher levels of unemployment than others. The underlying data, which incorporates typical survey variability and revisions, now suggests the beginnings of an upward movement in joblessness, indicating a potential shift in the labor market's direction after a sustained period of improvement and subsequent stability.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.9271164556435847}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7267388436402308, 'r2_linear': 0.40338514225518396, 'diff_z': 0.7708465822574809}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': 0.3854232911287427}, 'future': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.5416931645126515}}"
"[6.5, 6.0, 7.1, 6.9, 6.6, 5.8, 5.5, 6.2, 6.3, 5.9, 5.8, 5.4, 5.6, 5.7]","[6.4, 6.4, 6.1]","Over the past fourteen months, the U.S. unemployment situation has followed a clear trajectory, moving from a period of sustained decline to a recent, observable upward shift. This recent firming in joblessness follows a period of easing conditions across many sectors, influenced by previously documented shifts in labor demand, seasonal workforce adjustments, and resolved supply chain disruptions. Official reports have consistently highlighted differences in labor market outcomes across racial groups, with the recent increase reflecting a pattern where some groups experience a more pronounced movement in unemployment rates than others. The overall trend now appears to be stabilizing, with conditions broadly unchanged from the latest readings, as the labor market absorbs the impacts of these various factors.",1,"{'past': {'direction': 'falling', 'severity': 'pronounced', 'slope_z': -2.1528643833046877}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7116691723889249, 'r2_linear': 0.4680627631076878, 'diff_z': 0.77084658225748}, 'near_term': {'direction': 'rising', 'severity': 'moderate', 'delta_z': 1.413218734138714}, 'future': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.5781349366922445}}"
"[7.1, 6.9, 6.6, 5.8, 5.5, 6.2, 6.3, 5.9, 5.8, 5.4, 5.6, 5.7, 6.4, 6.4]","[6.1, 5.5, 5.2]","Over the past fourteen months, U.S. unemployment has followed a declining trajectory, a trend that has continued in the most recent period. This sustained downward movement in joblessness has been observed across the labor force, though official reports continue to document persistent differences among racial groups. The measured gaps in unemployment between these groups have remained a feature of the economic landscape throughout this period of overall easing. This pattern has unfolded alongside previously documented sectoral shifts in hiring, the effects of seasonal workforce adjustments, and the implementation of established public programs. The data, shaped by standard survey methods and subsequent revisions, reflects a labor market where the broad decline in unemployment coexists with long-standing demographic disparities.",1,"{'past': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.4425843182246234}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.8683965765498423, 'r2_linear': 0.2097024500521535, 'diff_z': 0.6374308276359932}, 'near_term': {'direction': 'falling', 'severity': 'moderate', 'delta_z': -1.0920326581980966}, 'future': {'direction': 'falling', 'severity': 'moderate', 'slope_z': -1.7344048100767282}}"
"[6.6, 5.8, 5.5, 6.2, 6.3, 5.9, 5.8, 5.4, 5.6, 5.7, 6.4, 6.4, 6.1, 5.5]","[5.2, 6.0, 5.9]","Over the past fourteen months, the U.S. unemployment situation has remained broadly unchanged, reflecting a steady trend in labor market conditions. This stability has been observed across various sectors, with previously documented hiring, layoffs, and labor actions contributing to a flat overall picture. However, official reports continue to show persistent differences in unemployment levels across racial groups, a long-standing pattern that has remained stable throughout this period. While the near-term assessment indicates conditions are little changed, the underlying trend has recently begun moving higher. This upward shift in the unemployment measure follows a period of sustained stability and aligns with other observed economic indicators, including shifts in labor demand and ongoing supply chain constraints.",1,"{'past': {'direction': 'steady', 'severity': 'mild', 'slope_z': -0.31935072693522215}, 'fluctuation': {'volatility_level': 'medium', 'smoothness': 'choppy', 'vol_z': 0.7168767166040076, 'r2_linear': 0.01872425693025337, 'diff_z': 0.6967267185788771}, 'near_term': {'direction': 'steady', 'severity': 'mild', 'delta_z': -0.5781349366931107}, 'future': {'direction': 'rising', 'severity': 'moderate', 'slope_z': 1.3489815189485692}}"
